p_pdb,q_pdb,execution_time
1br1_A,1br1_C,0.108008996
1mma_A,1vom_A,0.23124313354492188
2aka_A,1fmw_A,0.32923150062561035
1kk8_C,1kk7_A,0.11332154273986816
1dfl_A,2os8_A,0.23157095909118652
1b7t_A,1dfk_A,0.23233509063720703
1dfl_A,1sr6_A,0.18059659004211426
1b7t_A,1vom_,0.23235416412353516
1dfl_A,1kk7_A,0.22571921348571777
1dfk_A,1dfl_A,0.2711362838745117
3i5h_A,3i5f_A,0.285248995
1qvi_A,1sr6_A,0.216490984
1qvi_A,2mys_A,0.23708367347717285
1qvi_A,1kk7_A,0.3011612892150879
1qvi_A,2ekv_A,0.2832314968109131
1qvi_A,2os8_A,0.3545675277709961
1kk8_A,1qvi_A,0.2632167339324951
1vom_,1fmw_A,0.1459064483642578
1m46_A,1n2d_A,0.0100250002
1oe9_B,1w7j_B,0.15514063835144043
1kk8_B,1qvi_Y,0.2112884521484375
1w7j_A,1oe9_A,0.20152664184570312
4zg4_B,1oe9_A,0.18783187866210938
2a38_A,2a38_B,0.00730399974
2f8v_C,2a38_C,0.0129040014
2a2c_A,2a2d_A,0.18291354179382324
1hm0_A,1hm9_A,0.0491740033
8a5z_B,8a3x_B,0.2570075988769531
3i4c_B,1r37_A,0.0338350013
1r37_A,1jvb_A,0.26431965827941895
3i4c_B,1r37_B,0.0347569995
3i4c_D,1r37_A,0.16001486778259277
3i4c_D,1r37_B,0.2259507179260254
3gls_F,3glu_A,0.12661051750183105
3gls_A,3glt_A,0.1266498565673828
3gls_D,3glt_A,0.017039001
3glu_A,3gls_A,0.12988758087158203
3gls_F,3glr_A,0.1612696647644043
3gls_F,3glt_A,0.1624293327331543
2b4y_A,3riy_A,0.0286060013
3k35_A,3zg6_A,0.14080047607421875
3wmx_A,3wmx_C,0.17008256912231445
3wmx_B,3wmw_B,0.22957396507263184
3wmx_A,3wmw_A,0.038993001
3wmx_A,3wmx_B,0.16463446617126465
2nad_B,2nac_B,0.0347049981
2nac_A,2nad_A,0.0266089961
2nac_A,2nac_B,0.0400380008
2nad_A,2nac_B,0.0347609967
2nac_A,2nad_B,0.0333270021
1qr6_A,1efk_A,0.20709872245788574
1vk6_A,2gb5_A,0.0282929987
1y9a_C,2oui_D,0.17133045196533203
1amo_A,3fjo_A,0.284069299697876
2b0t_A,3mbc_B,0.0582699999
2b0t_A,1itw_A,0.3073873519897461
1itw_A,1j1w_A,0.3223569393157959
2b0t_A,1j1w_A,0.32370591163635254
2b0t_A,3mbc_A,0.293076753616333
1aup_A,1hrd_C,0.054446999
1xta_A,2giz_A,0.11690092086791992
1xx5_B,1xx5_C,0.10040783882141113
3n5f_A,3n5f_B,0.0268759988
3g79_A,3g79_B,0.0550309978
3tsa_B,3uyk_B,0.1365196704864502
2wim_A,2wim_B,0.12754607200622559
5yhg_A,5yh5_A,0.22752857208251953
5yh8_A,5yh5_A,0.20458388328552246
1uiv_A,3mz9_A,0.26549220085144043
1uiu_A,1uiv_A,0.0398680009
1uiv_A,3mw0_A,0.23493194580078125
1zlq_A,1zlq_B,0.24519824981689453
1uiv_A,3mvx_A,0.22356390953063965
1uiv_A,3e3k_A,0.24611806869506836
1uiv_A,3mvy_A,0.25785374641418457
1uiv_A,4i8c_A,0.2838101387023926
1uiu_B,3dp8_B,0.22878360748291016
1uiv_A,3mvz_A,0.24963593482971191
1uiv_A,1zlq_A,0.31183385848999023
1uiv_A,3mvw_A,0.25647425651550293
1uiv_A,3dp8_A,0.2608771324157715
1uiv_A,2noo_A,0.20756292343139648
1l7d_A,2oo5_B,0.19620037078857422
1l7e_C,1l7d_B,0.22179889678955078
2gvl_A,2gvg_A,0.22182059288024902
2g95_A,2g97_B,0.3136928081512451
2g95_A,2g96_B,0.18812131881713867
2g95_A,2g96_A,0.21852540969848633
2g95_A,2g97_A,0.18900275230407715
2g95_B,2g97_B,0.22562026977539062
6buv_B,4ybr_B,0.18252301216125488
4oer_A,4oes_A,0.0260669962
1rnl_,1je8_A,0.08699226379394531
1rnl_,1je8_B,0.12690401077270508
1a04_A,1zg5_A,0.09832239151000977
1a04_A,1a04_B,0.00792600028
1a04_A,1je8_A,0.11619043350219727
1a04_B,1zg5_B,0.11053991317749023
1df1_A,1df1_B,0.0833199993
2eyt_A,2eys_A,0.0125249997
5v3h_A,4ynd_A,0.0630410016
1pb7_A,4kcc_A,0.20141959190368652
1pb9_A,1pbq_A,0.0267500021
1pb7_A,1y1m_A,0.14935588836669922
1pb8_A,1y1m_A,0.15264463424682617
1pbq_A,1pbq_B,0.0291889999
1pb7_A,4nf4_A,0.15726900100708008
1pbq_B,1pb7_A,0.14046692848205566
1pbq_A,1pb8_A,0.17611193656921387
1pb7_A,1pbq_A,0.22488760948181152
1pbq_B,1pb8_A,0.0235879999
1pb7_A,1y1m_B,0.0284629986
2hhc_A,3six_A,0.12873411178588867
7c1k_A,7c1r_A,0.25078320503234863
7c1h_A,7c1l_A,0.19911909103393555
7c1h_A,7c1r_A,0.19991588592529297
4opa_B,4oph_A,0.08587360382080078
4oph_A,4opa_A,0.17286276817321777
2hye_B,5hxb_B,0.16657185554504395
4pow_A,4p0i_A,0.13459086418151855
5txg_A,2jls_A,0.21787309646606445
4k6m_A,5ccv_A,0.37570834159851074
4v0q_A,5u0b_A,0.31757688522338867
4v0q_A,4k6m_B,0.3456275463104248
4v0q_A,4k6m_A,0.3023526668548584
4k6m_A,6qsn_A,0.30237579345703125
5wz3_A,5u04_A,0.18831896781921387
1svc_P,1nfk_B,0.2011852264404297
1owr_M,1pzu_M,0.17081785202026367
2x8a_A,1s3s_C,0.1519911289215088
2x8a_A,3cf2_A,0.0289979987
2x8a_A,2ce7_E,0.14227962493896484
2az1_F,2az3_I,0.1086578369140625
2cwk_A,2dxe_A,0.10168647766113281
1jxv_A,2hvd_A,0.1758568286895752
1b4s_A,1pae_X,0.10725021362304688
1s59_F,1s59_C,0.13998794555664062
1fcj_B,1d6s_A,0.0139199998
1d6s_A,1oas_A,0.014725998
1fcj_B,1fcj_C,0.0241269991
1fcj_A,1d6s_A,0.0152910016
1fcj_A,1fcj_B,0.0158330016
1fcj_A,1oas_A,0.0181970019
1d6s_A,1z7w_A,0.20333456993103027
1wpa_A,1xaw_A,0.00535199977
3g7c_A,1xaw_A,0.0941922664642334
5ore_A,5org_A,0.0295810029
1ttt_A,1ob5_A,0.2390146255493164
2o7i_A,4jso_A,0.29653501510620117
1vr5_A,4pft_A,0.0929949954
1vr5_A,4pfy_A,0.2627139091491699
2o7i_A,4jsd_A,0.21212220191955566
1rkm_,1qka_A,0.17333006858825684
2rkm_A,1rkm_A,0.0447209962
1rkm_,2rkm_A,0.1467418670654297
3drf_A,3drk_A,0.23070931434631348
3drf_A,3rya_A,0.1971447467803955
3drf_A,3fto_A,0.25884413719177246
3drf_A,3dri_A,0.30269646644592285
3drf_A,3drh_A,0.19074225425720215
3drf_A,3drj_A,0.24381518363952637
3i58_B,3i53_B,0.0337090045
3i53_A,3i53_B,0.0344030038
6clw_B,6clx_A,0.0422020033
6i70_A,6i72_A,0.0233999975
6i5q_A,6i6k_A,0.0397880003
2pry_A,2ps1_A,0.10794305801391602
2pry_A,2prz_A,0.11423540115356445
1eix_A,1l2u_A,0.0173920002
3gdm_B,1dqx_A,0.12943315505981445
2yyt_A,2yyu_A,0.1520674228668213
1l2u_B,1eix_D,0.196000337600708
2czd_A,2cze_B,0.0120869987
2f84_A,2q8z_A,0.0570439994
1pk5_A,1yuc_A,0.15798687934875488
1sw1_A,1sw5_A,0.0295219999
1sw2_A,1sw5_A,0.011291001
1sw4_A,1sw5_A,0.0117899999
2oy7_A,2hkd_A,0.0222970005
1ryx_A,2d3i_A,0.2654836177825928
1aov_A,1dot_A,0.0486570001
1iej_A,1tfa_A,0.0143600032
1iej_A,1aiv_,0.09773135185241699
1nnt_,1nft_A,0.1301419734954834
4x6g_A,4x6g_D,0.0426620021
4x6g_A,4x6g_C,0.0154949985
4x6g_A,4x6g_B,0.0416079983
2j0i_A,2q0n_A,0.12932491302490234
1nkr_A,1efx_D,0.14044785499572754
1b6u_A,1im9_D,0.16150641441345215
1b6u_A,1efx_D,0.09296417236328125
1b6u_A,2dla_A,0.11870503425598145
2dli_A,2dla_A,0.1623554229736328
2dl2_A,1m4k_A,0.09680533409118652
1nkr_A,1im9_D,0.0096929986
1nkr_A,1b6u_A,0.11822748184204102
1nkr_A,2dli_A,0.12506699562072754
1nkr_A,2dl2_A,0.1157844066619873
1e32_A,4ko8_A,0.1941990852355957
4dg8_A,4dg9_A,0.21396470069885254
3ag5_A,3ag6_B,0.0245099999
3ag5_B,3ag6_A,0.16667485237121582
3ag5_B,3ag6_B,0.15060806274414062
3ag5_A,3ag6_A,0.16170287132263184
3cov_B,3ivc_A,0.13730263710021973
3sde_A,3sde_B,0.13760733604431152
1mwk_A,1mwm_A,0.17308402061462402
1mwm_B,1mwk_B,0.14113831520080566
1pjr_A,3pjr_A,0.117226005
2v8i_A,2v8j_A,0.27066516876220703
4n58_A,4n59_A,0.304318904876709
2olu_A,2olv_A,0.21316146850585938
1mwr_A,4cjn_A,0.17310833930969238
1mwr_A,3zg0_A,0.24169039726257324
3oc2_A,3pbn_A,0.1926429271697998
3app_A,2web_A,0.15970182418823242
6hqv_A,6hqv_B,0.550471305847168
4gf8_A,4gfr_A,0.0331179984
1pin_A,1nmv_A,0.0228819996
1pin_A,1yw5_A,0.1569688320159912
4odl_A,4odm_C,0.00795500167
4odm_D,4odn_A,0.00618400238
4odm_D,4odo_A,0.00583099946
4odo_A,4odo_C,0.00627900101
4odo_B,4odo_C,0.00655800104
4odl_A,4odm_B,0.00716299936
4odk_A,4odm_A,0.10871696472167969
4odk_A,4odm_B,0.29822254180908203
4odm_B,4odm_C,0.00613399968
4odm_B,4odm_D,0.0065170005
4odl_A,4odo_B,0.00719699822
4odk_A,4odm_D,0.10503315925598145
4odk_A,4odo_A,0.11895489692687988
4odl_A,4odn_A,0.00683100149
4odl_B,4odn_A,0.00762799941
4odl_B,4odk_A,0.1325066089630127
4odl_B,4odl_A,0.00672299974
4odl_B,4odm_A,0.00618500076
4odl_B,4odm_B,0.00616599992
4odl_B,4odm_C,0.00758400001
4odl_B,4odm_D,0.00757200271
4odl_B,4odo_A,0.00798299909
4odl_B,4odo_B,0.00724100322
4odl_B,4odo_C,0.00651299953
4odl_A,4odk_A,0.09507226943969727
4odm_A,4odo_B,0.00615699962
4odm_B,4odn_A,0.00582000054
4odm_B,4odo_B,0.00614000112
4odm_C,4odo_A,0.00689599849
4odm_C,4odo_C,0.0061950013
4odn_A,4odo_C,0.11094045639038086
4odl_A,4odm_A,0.00777800195
4odm_B,4odo_A,0.08863687515258789
4odm_D,4odo_B,0.0061680004
4odl_A,4odo_C,0.0063459985
4odm_D,4odo_C,0.00629900023
4odm_C,4odo_B,0.00909199938
4odm_B,4odo_C,0.00592900068
4odk_A,4odm_C,0.14423060417175293
4odm_A,4odm_D,0.00601599924
4odm_A,4odm_C,0.00858499855
4odm_A,4odm_B,0.00630499795
4odk_A,4odn_A,0.21483445167541504
4odk_A,4odo_B,0.13503718376159668
4odm_A,4odn_A,0.00631699897
4odm_A,4odo_A,0.00698599964
4odm_A,4odo_C,0.00646599941
4odl_A,4odm_D,0.00588000193
4odm_C,4odm_D,0.008510001
4odm_C,4odn_A,0.00792600028
4odk_A,4odo_C,0.1521596908569336
4odn_A,4odo_A,0.00633300096
4odn_A,4odo_B,0.00679800101
4odo_A,4odo_B,0.00723399967
4odl_A,4odo_A,0.00654100068
1pfo_A,1m3i_A,0.20512866973876953
1pfo_A,1m3i_B,0.16638708114624023
5gj3_A,5y8b_A,0.11940789222717285
5xss_X,5xsd_A,0.0246469975
5xss_A,5xsj_X,0.2564852237701416
5xss_A,5xsd_A,0.0203329995
6q1c_A,6q1d_A,0.12701106071472168
2voz_A,2vp1_A,0.0140109994
1d9y_A,1o7t_A,0.0153880008
3o9p_A,4toz_A,0.16766977310180664
6dqr_A,6dqq_A,0.2384326457977295
3tcf_A,3tch_A,0.0268529989
1rkm_A,2rkm_A,0.0455529988
1b0h_A,1rkm_A,0.043589998
1rkm_A,1jet_A,0.0425579995
6dqr_A,6dqt_A,0.15637826919555664
6dqr_A,6dtg_A,0.3116793632507324
1b6h_A,1rkm_A,0.0446200036
2vpo_A,3gyy_A,0.0228700005
2vpn_A,3gyy_A,0.0244340003
2c0l_A,2c0m_B,0.028932998
2c0l_A,2c0m_A,0.0344389975
2j9q_A,2c0m_B,0.0394570045
1foh_A,1foh_C,0.27909135818481445
1foh_A,1foh_D,0.23405170440673828
3qov_A,3qov_B,0.12207698822021484
1mmk_A,1j8u_A,0.16143274307250977
1j8u_A,1kw0_A,0.0222430006
2pah_A,2pah_B,0.0393979996
3p7i_A,3s4u_A,0.0205450021
3s4u_A,3quj_A,0.0310220011
3p7i_A,3qk6_A,0.0385070033
2i55_A,2i54_A,0.0293650012
1qzt_B,2af3_C,0.0142990015
1a40_A,1oib_A,0.0153950006
4omb_A,4pqj_A,0.0292810015
1quk_,1oib_A,0.1118173599243164
1quk_A,1oib_A,0.0168249998
1oib_A,1a55_A,0.021658998
4exl_A,4lat_A,0.1532149314880371
1vr6_A,1rzm_A,0.14005017280578613
1vr6_A,1vr6_B,0.2005469799041748
1y50_A,1y51_A,0.00387400016
1oen_A,1ayl_A,0.20900607109069824
1ii2_A,1oen_,0.08442902565002441
1oen_A,1aq2_,0.18139123916625977
1os1_A,2py7_X,0.2234656810760498
1aq2_,1oen_,0.1155550479888916
1oen_,1ayl_,0.09163594245910645
1yvy_A,1ytm_A,0.14477872848510742
2rka_C,2qf2_A,0.2067866325378418
3dt7_A,3dt7_B,0.27133870124816895
2qew_A,2qey_A,0.1858835220336914
1jqo_A,1jqo_B,0.44874000549316406
2xz7_A,2hwg_A,0.0369700007
2hwg_A,1zym_A,0.28310561180114746
2hwg_B,1zym_A,0.10491442680358887
1pfk_A,1pfk_B,0.0228650011
2fuv_A,2fuv_B,0.0907420069
1kfi_A,1kfi_B,0.118945003
1kfq_A,1kfi_A,0.2814350128173828
3i3w_A,3i3w_B,0.0413920023
3pdk_A,6gyz_B,0.0610489957
3pdk_B,6gyz_B,0.0310049951
6gyz_A,3pdk_B,0.0289699994
6gyz_A,3pdk_A,0.1793370246887207
3i3w_B,3pdk_A,0.0641160011
3i3w_A,3pdk_B,0.22026300430297852
3i3w_A,3pdk_A,0.24782896041870117
6gyz_A,6gyz_B,0.0434979983
3pdk_A,3pdk_B,0.20689010620117188
3i3w_B,3pdk_B,0.1547238826751709
1hm5_A,1dqr_B,0.2356734275817871
1dqr_A,1hox_A,0.128160998
1wwk_A,2ekl_A,0.18794035911560059
3pgk_A,13pk_A,0.14566683769226074
1vpe_A,16pk_,0.16125226020812988
3pgk_A,1vpe_A,0.0530310012
1vjc_A,1kf0_A,0.038389001
2xe7_A,2x15_A,0.0543959998
2xe7_A,2wzb_A,0.0533890016
3c3b_A,2zgv_A,0.2054297924041748
2xe6_A,2wzb_A,0.24440956115722656
2paa_A,2x15_A,0.19320917129516602
2x15_A,2xe6_A,0.0517259985
2paa_A,4axx_A,0.0544689968
2paa_A,13pk_A,0.22395730018615723
1ejj_A,4my4_A,0.0812610015
6k7n_A,6k7l_A,0.17891764640808105
6k7l_A,6k7m_A,0.3591597080230713
7vsh_A,6lkn_A,0.22354602813720703
1k2y_X,1p5g_X,0.19156908988952637
1k35_A,2fkm_X,0.20146560668945312
1k35_A,2fkf_A,0.1789398193359375
1k35_A,1k2y_X,0.19125699996948242
1k35_A,1pcm_X,0.21926093101501465
1k2y_X,1p5d_X,0.19061946868896484
1k35_A,1pcj_X,0.1934525966644287
1k35_A,1p5d_X,0.19017434120178223
1k35_A,1p5g_X,0.1884593963623047
1fez_A,1fez_B,0.0229339991
3otw_A,3nv7_A,0.19080114364624023
3twz_A,3tx0_A,0.17957353591918945
1l7o_B,1l7p_B,0.1450815200805664
1f5s_A,1l70_A,0.2207319736480713
1f5s_A,1l7o_B,0.19745135307312012
1jb0_A,1jb0_B,0.33928823471069336
2vea_A,3zq5_A,0.1728038787841797
1qs8_B,1miq_B,0.147810697555542
1lf4_A,1xdh_A,0.17924070358276367
4a61_A,4a62_A,0.24534344673156738
4a61_A,4a62_B,0.2535288333892822
5jol_A,5joj_A,0.00899699889
3alp_A,3alp_B,0.1612720489501953
1hqe_A,1hqu_A,0.101516008
3ttm_A,3ttk_A,0.0159629993
3ttm_A,3ttl_A,0.0468430035
3ttl_A,3ttn_A,0.12122964859008789
2hhp_A,2o1p_A,0.16483855247497559
1q78_A,1q79_A,0.2362380027770996
4ud4_A,4ud4_B,0.17987322807312012
4ud5_A,4ud4_A,0.1916670799255371
4e8f_A,4e8f_B,0.1560964584350586
4e7x_A,4e8f_A,0.15343356132507324
2oh2_A,6cst_A,0.22626280784606934
1t94_A,2oh2_A,0.21879982948303223
2oh2_A,4u6p_A,0.23333454132080078
1t94_A,6cst_A,0.2550966739654541
2i69_A,2hg0_A,0.0508559979
6qsn_A,6kr2_A,0.3167717456817627
5ccv_A,5u0b_A,0.3655667304992676
1nb4_A,1gx6_A,0.19616198539733887
3n0x_A,3nnd_A,0.0399550013
2x7q_A,2x7p_A,0.0200030021
2wln_A,2wlk_A,0.20517706871032715
2wlo_A,2wlm_A,0.0310130008
2wli_A,2wlk_A,0.0329109989
2wlj_A,2wli_A,0.1842341423034668
2a0l_A,1orq_C,0.0183620006
1lnq_A,2fy8_E,0.1125178337097168
1lnq_A,2fy8_A,0.11705446243286133
5u6o_A,3u10_A,0.0192149989
5u6o_A,3u11_A,0.0234090015
5u6p_A,5u6o_A,0.0734369978
5u6o_A,6uqf_A,0.28170204162597656
6gyo_A,6gyn_A,0.115824997
2xzb_A,2yn9_A,0.23449993133544922
1bkl_A,2x0s_A,0.1811821460723877
1gud_A,1gud_B,0.0124229994
1rpj_A,1gud_A,0.0116920006
1rpj_A,1gud_B,0.015453998
3c4v_A,3c48_B,0.0528149977
3c48_A,3c4v_A,0.19203829765319824
3c48_B,3c4v_B,0.0523889996
3c48_A,3c4q_A,0.058809001
3c48_A,3c4v_B,0.0486779958
5lta_A,5ltk_A,0.0594299957
1nkt_A,1nkt_B,0.311635017
2fsi_A,1tf5_A,0.18158292770385742
2ipc_A,2ipc_C,0.173584014
1m6n_A,1tf2_A,0.31572985649108887
1tf2_A,1nkt_A,0.28983044624328613
1tf5_A,3din_A,0.4330260753631592
1m6n_A,3dl8_B,0.19997382164001465
1m6n_A,3dl8_A,0.21605730056762695
1m6n_A,1nkt_B,0.22739434242248535
1tf5_A,3jv2_A,0.26787352561950684
2ibm_A,3jv2_A,0.2643871307373047
1m6n_A,1nkt_A,0.16549110412597656
1tf5_A,1m6n_A,0.3460850715637207
2gtg_A,1sn6_A,0.00624300167
2dob_A,4ddj_A,0.00345200114
1pre_A,3c0n_A,0.17893433570861816
5zix_A,5zix_C,0.0236129947
5zik_A,5zix_B,0.18498730659484863
5zik_A,6k1r_B,0.15242767333984375
5zik_A,6k1r_C,0.1343839168548584
5zik_C,6k1r_A,0.1925041675567627
5zix_C,6k1r_A,0.16219687461853027
2hmf_A,3c20_B,0.1797497272491455
3c20_A,3c1m_A,0.0504939966
3c1n_A,3c20_A,0.21167850494384766
3c1m_A,3c1n_A,0.0912850052
2hmf_A,3c1n_A,0.27275562286376953
2hmf_A,3c20_A,0.17798733711242676
2hyi_C,2hxy_A,0.199876070022583
2hxy_A,2j0u_A,0.14682722091674805
2hyi_I,2hxy_A,0.1283855438232422
2hxy_C,2hxy_A,0.0211980008
1x9j_A,1x9j_B,0.0193889998
1x9j_A,1saz_A,0.0454779975
1x9j_A,1x9j_D,0.0175269991
1i74_A,1i74_B,0.0152320005
5o2k_A,5o2j_A,0.0109030008
1mru_A,3f61_A,0.17724204063415527
3fzv_A,3fzv_D,0.09262609481811523
3rd3_A,4l62_A,0.0113430023
3fzv_A,3fzv_C,0.15350079536437988
4fx0_B,4fx4_B,0.00901500136
5jdr_A,3bik_A,0.1316359043121338
2oev_A,4jjy_A,0.0540110022
3eiq_C,3eij_A,0.0324370004
4r60_A,4r60_B,0.18883299827575684
1zme_C,1zme_D,0.00267999992
5n4f_A,5n4d_A,0.22718167304992676
3khy_A,1g99_A,0.0544719994
3khy_A,1tuy_A,0.1475834846496582
3khy_A,3khy_B,0.0252880007
3djk_A,3d1y_A,0.1452925205230713
1hei_A,8ohm_,0.09774136543273926
1a1v_A,8ohm_A,0.0853099972
3bva_A,1kzk_A,0.00801299885
1yag_A,3mfp_A,0.21142220497131348
1dqy_A,1dqz_A,0.1631474494934082
1cf1_C,4j2q_A,0.11200094223022461
1cf1_A,4j2q_B,0.19717025756835938
1cf1_A,4j2q_A,0.047718998
1cf1_C,4j2q_B,0.1804823875427246
3csu_A,1d09_A,0.13042950630187988
3csu_B,1d09_A,0.1628868579864502
3csu_C,1d09_A,0.12790155410766602
1fak_L,1qfk_L,0.13001084327697754
3bmp_A,2h62_B,0.1555004119873047
3d0q_A,3oti_A,0.0571620017
3oti_A,3d0q_B,0.0433200002
3d0r_A,3oti_A,0.14912772178649902
3d0r_B,3oti_A,0.1992356777191162
1b38_A,1aq1_,0.11422491073608398
2b5e_A,3boa_A,0.3218660354614258
4ekz_A,4el1_A,0.30686426162719727
1a35_A,1ej9_A,0.20910358428955078
1ks2_A,1ks2_B,0.0112839993
1dt9_A,3e1y_A,0.0637010038
1kv3_A,3s3p_A,0.19086503982543945
1kv3_A,2q3z_A,0.27417755126953125
1qru_A,1nyl_A,0.23932480812072754
1eug_A,1flz_A,0.11386299133300781
1bmb_A,1fyr_B,0.16200518608093262
1do2_A,1do2_B,0.0372540019
2cex_C,2cey_A,0.1206820011138916
2cex_B,3b50_A,0.12997102737426758
2cex_A,2wx9_A,0.13252735137939453
2cey_A,2cex_A,0.1658315658569336
2cex_A,2wyk_A,0.14116573333740234
2cex_A,3b50_A,0.17344307899475098
2cex_B,2cex_A,0.0172449984
2cey_A,2cex_B,0.12372970581054688
1mrp_A,1nnf_A,0.0168699995
1lp4_A,1m2p_A,0.0351420008
1lar_A,1lar_B,0.18422770500183105
1lar_A,2fh7_A,0.20947718620300293
2b3t_A,1t43_A,0.14264631271362305
6kr6_A,5guh_A,0.19625473022460938
1pkl_B,1pkl_D,0.020525001
3hqp_A,1a5u_B,0.14799094200134277
3hqp_A,2vgb_A,0.22123456001281738
3hqp_A,3e0v_A,0.19912338256835938
3hqp_A,1a3w_A,0.23831701278686523
3hqp_A,3hqq_A,0.0213499963
1pkl_B,1pkl_H,0.020297002
1pkl_B,1pkl_E,0.0235179998
1xdu_A,1xds_A,0.13339805603027344
2oe2_A,1xp8_A,0.17394065856933594
1rtd_C,1fk9_A,0.20029330253601074
1rtd_A,1fk9_A,0.21762633323669434
1rtd_A,1fk9_B,0.0617730021
1rkd_A,1rk2_A,0.0217230022
1rkd_A,1gqt_A,0.015610002
1b3r_B,1k0u_B,0.2954530715942383
1psz_A,3zka_B,0.17198610305786133
1psz_A,3zk7_A,0.14913177490234375
3zk7_A,3ztt_A,0.0341499969
1psz_A,4uto_A,0.0682220012
1psz_A,3zka_A,0.2128610610961914
1psz_A,3zk8_A,0.0675479993
3zka_B,3zk7_A,0.0851199925
2grx_C,1ihr_A,0.11469745635986328
2gsk_B,1ihr_A,0.10544204711914062
3din_A,1m6n_A,0.23538684844970703
4ys0_A,3jux_A,0.3747725486755371
3jv2_A,1m6n_A,0.23324799537658691
3jv2_A,3din_A,0.24153876304626465
3jv2_A,3dl8_A,0.2612893581390381
1huf_A,1k46_A,0.08923673629760742
3uag_A,1eeh_A,0.0541060045
3uag_A,1e0d_A,0.0392650031
1b30_A,1jcn_B,0.16850948333740234
4hfi_A,4hfi_B,0.0234590024
4hfi_A,4npq_C,0.0282439999
2cbl_A,1b47_A,0.0165650025
2cbl_A,1b47_B,0.0218029991
1xws_A,2bzh_B,0.15445470809936523
1xqz_A,1yxt_A,0.1573796272277832
1opk_A,2abl_,0.09041333198547363
1opk_A,1opl_A,0.18222308158874512
2hyy_A,2fo0_A,0.1855149269104004
1opl_A,1opl_B,0.15827178955078125
2hyy_B,2fo0_A,0.0347319953
3bkb_A,3cbl_A,0.0528489985
3bkb_A,4e93_A,0.050323002
3bkb_A,3cd3_A,0.0499600023
1yi6_B,1fmk_A,0.0344929993
1y57_A,2oiq_A,0.0282690004
1y57_A,2src_,0.17069029808044434
1y57_A,1fmk_A,0.0409540012
1y57_A,2src_A,0.24243497848510742
1n8y_C,1n8z_C,0.19512176513671875
1g1s_A,1g1q_A,0.00747999921
1g1s_A,1g1t_A,0.00650699995
2ddb_A,2epf_D,0.00840900093
2ddb_A,2ddb_B,0.09281253814697266
6j7j_A,6j7l_A,0.13834118843078613
1ezm_A,1u4g_A,0.0188070014
1ezm_A,1u4g_A,0.0190640017
1ezm_A,3dbk_A,0.0215530004
2yoc_A,2yoc_B,0.0391740054
1m8y_A,1m8z_A,0.0516319983
1wet_A,1dbq_A,0.0325429961
5za4_A,5yyb_A,0.19594097137451172
5za4_A,5z99_A,0.25719547271728516
2yln_A,3zsf_A,0.1992654800415039
3d2m_A,3d2p_A,0.049341999
6aal_A,6aal_B,0.015155999
7wn9_A,8grv_A,0.13799476623535156
2ahw_C,2ahu_C,0.21984100341796875
2ahu_C,2ahw_D,0.2125842571258545
2ahw_C,2ahu_B,0.3165915012359619
2ahu_B,2ahv_A,0.1716926097869873
2ahw_C,2ahu_A,0.1657881736755371
2ahw_B,2ahu_C,0.15922260284423828
2ahw_B,2ahu_D,0.18721413612365723
2ahv_C,2ahu_A,0.21724271774291992
2ahu_B,2ahv_C,0.20797944068908691
2ahw_B,2ahu_A,0.19952058792114258
2ahw_B,2ahu_B,0.20051836967468262
2ahv_A,2ahu_A,0.16353940963745117
2ahv_B,2ahu_A,0.1605994701385498
2ahu_B,2ahv_B,0.22487378120422363
2ahw_C,2ahu_D,0.17333722114562988
2ahu_B,2ahv_D,0.1641685962677002
2ahu_B,2ahw_D,0.22995805740356445
4hss_A,4hss_B,0.15436291694641113
6tmu_A,6tmt_A,0.0719119906
5b58_T,5y89_A,0.19136786460876465
1y9u_A,2owt_A,0.12532758712768555
3be5_A,3be6_D,0.12489128112792969
3be5_A,3be6_B,0.11492466926574707
3be5_A,3be6_C,0.0140810013
3be5_A,3be5_C,0.0174499992
3be5_A,3be6_A,0.0146940015
3be5_B,3be6_B,0.14787912368774414
3be5_A,3be5_B,0.0269569978
3be5_A,3be5_D,0.0202139989
1y4t_A,3e13_X,0.13531708717346191
6g44_A,6g45_A,0.19283080101013184
4fdt_A,4fdu_A,0.0969080031
4fdt_B,4fdu_A,0.2886660099029541
4fdt_A,4fdu_B,0.24402594566345215
1js1_X,2fg7_X,0.036303997
4kqt_A,6fxg_A,0.09760093688964844
4oet_A,4oev_A,0.0323940031
4oet_A,4oeu_A,0.2845497131347656
5lq5_A,5lq8_A,0.0192959979
2ahr_D,2ahr_E,0.12854552268981934
2y30_A,3zql_A,0.0231350008
2wda_A,2x03_B,0.32074880599975586
3ry3_A,4ofl_A,0.2712385654449463
3vxb_A,3vxc_A,0.0135680027
6gq0_A,6guq_A,0.14277267456054688
6gq0_A,6gt9_A,0.16568517684936523
4jdf_A,1a99_A,0.0321299993
1pvu_B,1eyu_B,0.097381591796875
1pvu_A,1pvi_A,0.0414738655090332
1pvu_A,1pvi_B,0.11024069786071777
1pvu_A,1eyu_A,0.13490033149719238
1brw_A,1brw_B,0.0499389991
1ulz_A,1dv2_A,0.25383591651916504
3hqp_K,1a49_B,0.2166144847869873
1a49_A,2g50_A,0.0220680051
1a49_D,2g50_E,0.28705310821533203
2g50_E,1aqf_H,0.21872425079345703
