p_pdb,q_pdb,execution_time
3hqn_D,3bjf_A,2.373032
3hqp_L,2vgb_A,2.418216
3hqp_K,2vgb_D,2.473841
3hqp_K,2vgb_A,2.373177
3hqp_J,2vgb_D,2.425934
3hqp_J,2vgb_C,2.449798
3hqp_J,2vgb_A,2.405143
3hqp_I,2vgb_D,2.367315
3hqp_I,2vgb_C,2.501511
3hqp_I,2vgb_A,2.4369
3hqp_I,2vgb_B,2.205942
3hqn_D,2vgb_C,2.364486
3hqn_D,2vgb_D,2.338297
3hqn_A,2vgb_D,2.308273
3hqn_A,2vgb_C,2.373061
3hqn_D,2vgb_A,2.378911
3hqn_A,2vgb_A,2.355236
3hqp_L,1a49_B,2.464837
3hqp_J,1a49_B,2.449193
3hqp_L,1aqf_D,2.473755
3hqp_L,1aqf_C,2.460097
3hqp_L,1aqf_B,2.492934
3hqp_K,1aqf_D,2.528522
3hqp_K,1aqf_B,2.47232
3hqp_J,1aqf_D,2.498778
3hqp_J,1aqf_B,2.519493
3hqp_I,1aqf_D,2.485791
3hqn_D,1a49_D,2.41777
3hqn_A,1a49_D,2.378755
3hqn_A,1a49_A,2.38211
3hqn_D,3hqo_K,2.193263
3hqn_D,3hqo_B,2.220433
3hqn_D,3bjt_C,2.348679
3hqn_D,3bjt_B,2.329596
3hqn_D,3bjt_A,2.328395
3hqn_A,3bjt_D,2.307393
3hqn_A,3bjt_C,2.319988
3hqn_A,3bjt_B,2.333595
3hqn_A,3bjt_A,2.322035
3hqn_D,1t5a_A,2.351483
3hqn_A,1t5a_D,2.351088
3hqn_A,1t5a_C,2.346493
3hqn_A,1t5a_B,2.336945
3hqn_A,1t5a_A,2.422067
3hqp_L,2vgb_D,2.391619
3hqp_L,2vgb_C,2.431462
3hqp_I,1a49_B,2.504326
3hqn_D,1aqf_A,2.468849
3hqn_A,1aqf_A,2.411238
3hqp_K,1aqf_C,2.484429
3hqp_J,1aqf_C,2.434092
3hqp_I,1aqf_C,2.424174
3hqp_I,1aqf_B,2.447477
3hqn_D,1a49_C,2.450943
3hqn_D,1a49_A,2.435915
3hqn_A,1a49_C,2.457746
3hqn_D,3hqo_C,2.241778
3hqn_A,3hqo_K,2.229587
3hqn_A,3hqo_C,2.237732
3hqn_A,3hqo_B,2.256918
3hqn_D,3hqo_A,2.170674
3hqn_A,3hqo_A,2.227031
3hqp_L,3hqq_X,2.312124
3hqp_K,3hqq_X,2.368513
3hqp_J,3hqq_X,2.377075
3hqp_I,3hqq_X,2.319811
3hqp_L,3hqq_W,2.312943
3hqp_K,3hqq_W,2.353635
3hqp_J,3hqq_W,2.318419
3hqp_I,3hqq_W,2.302344
3hqp_K,3hqq_V,2.351379
3hqp_L,3hqq_V,2.345626
3hqp_J,3hqq_V,2.331269
3hqp_I,3hqq_V,2.359946
3hqp_K,3hqq_U,2.346244
3hqp_J,3hqq_U,2.354142
3hqp_I,3hqq_U,2.33017
3hqp_L,3hqq_U,2.329618
3hqp_L,3hqn_D,2.27342
3hqp_K,3hqn_D,2.244736
3hqp_J,3hqn_D,2.243876
3hqp_I,3hqn_D,2.230822
3hqp_L,3hqn_A,2.200375
3hqp_K,3hqn_A,2.26821
3hqp_J,3hqn_A,2.21415
3hqp_I,3hqn_A,2.205392
3hqn_A,1a3w_A,2.24906
3hqn_A,3hqp_A,2.239375
1pkl_A,3hqq_A,2.258107
1pkl_A,3hqp_A,2.289758
1a49_B,2vgi_C,2.543637
1a49_B,2vgi_A,2.648923
1a49_B,2vgg_B,2.3357
1a49_B,2vgg_A,2.506186
1a49_B,1a5u_F,2.672403
1a49_B,1a5u_E,2.636582
1a49_B,1a5u_D,2.660097
1a49_B,2vgi_D,2.648067
1a49_B,2vgg_D,2.514223
1a49_B,2vgg_C,2.57635
1a49_B,1a5u_G,2.691421
1a49_B,1a5u_C,2.683332
1a49_B,1a5u_A,2.696757
1a49_B,1f3x_H,2.630965
1a49_B,1f3x_G,2.594959
1a49_B,1f3x_F,2.647382
1a49_B,1f3x_E,2.61685
1a49_B,1f3x_D,2.641802
1a49_B,1f3x_C,2.635499
1a49_B,1f3x_B,2.634891
1a49_B,1f3x_A,2.600469
1a49_B,1pkm_A,2.69715
1pkl_A,1pkl_B,2.205934
1e0t_A,1e0t_D,1.37758
1e0t_A,1e0t_B,1.402933
1e0t_A,1e0u_C,1.537739
1e0t_A,1pky_C,1.422899
1pky_A,1pky_D,1.687529
1pky_A,1pky_B,1.660531
1a49_B,2g50_G,2.588396
1a49_B,2g50_F,2.55141
1a49_B,2g50_D,2.635375
1a49_B,2g50_B,2.589912
1a49_B,2g50_A,2.615078
1a49_B,1aqf_G,2.641372
1a49_B,1aqf_C,2.591857
1a49_B,1f3w_F,2.65828
1a49_B,1f3w_E,2.623261
1a49_B,1f3w_A,2.659052
1pkl_A,1pkl_C,2.17791
1e0t_A,1e0t_C,1.389048
1e0t_A,1e0u_D,1.528572
1e0t_A,1e0u_B,1.581405
1e0t_A,1e0u_A,1.581478
1e0t_A,1pky_D,1.56135
1e0t_A,1pky_B,1.549433
1pky_A,1e0t_A,1.537686
1pky_A,1pky_C,1.561398
1a49_B,2g50_H,2.62495
1a49_B,2g50_E,2.612508
1a49_B,2g50_C,2.583946
1a49_B,1aqf_H,2.600964
1a49_B,1aqf_B,2.635203
1a49_B,1f3w_H,2.654617
1a49_B,1f3w_G,2.651196
1a49_B,1f3w_D,2.764205
1a49_B,1f3w_C,2.627857
1a49_B,1f3w_B,2.612323
1a49_B,1pkn_A,2.559042
1a49_B,1a49_G,2.628177
1a49_B,1a49_F,2.672706
1a49_B,1a49_D,2.665784
1a49_B,1a49_E,2.641181
1a49_B,1a49_C,2.664315
1a49_A,1a49_F,2.63701
5wrp_A,5ws8_A,1.90753
5wrp_B,5ws9_B,1.962952
5wrp_A,5wsa_A,1.987994
5wrp_B,5wsa_B,1.979026
1e0t_D,1e0u_C,1.554916
5wrp_D,5ws9_D,1.952028
5wrp_D,5wsb_D,1.962924
5wrp_B,5wsb_B,1.947179
5wrp_C,5ws9_C,1.607938
5wrp_D,5ws8_D,1.900662
5wrp_B,5ws8_B,1.938752
5wrp_D,5wsa_D,1.956884
5wrp_C,5ws8_C,1.570322
5wrp_A,5ws9_A,1.932787
1pkn_A,1a5u_A,2.57748
1pkl_H,1a3w_A,2.308345
1pkl_A,1a49_A,2.559574
1a49_A,1a49_H,2.661761
1a49_B,1aqf_A,2.704854
1a5u_A,1a5u_H,2.610439
1a49_A,1a49_B,2.832109
1a49_A,1pkl_G,2.433743
1a49_A,1aqf_B,2.632721
1a49_A,1aqf_A,2.688616
1aqf_A,1aqf_B,2.689395
1aqf_A,1aqf_C,2.637699
4hyv_A,4hyv_B,2.25336
3srh_B,3bjf_B,2.467471
3srh_A,1t5a_A,2.439848
4fxj_D,4fxf_D,2.348965
3srh_A,4b2d_A,2.38181
3srh_A,4b2d_B,2.341862
3srh_D,3bjt_D,2.470713
3srh_C,3bjt_C,2.453001
3srh_A,3bjf_A,2.439162
3srh_A,3bjt_A,2.417969
3srh_A,6nu1_A,2.092843
3srh_B,3bjt_B,2.474435
3srh_C,3bjf_C,2.504226
4fxj_A,3srh_A,2.298515
3srh_A,4fxf_A,2.376763
3srh_D,3bjf_D,2.478941
1zjh_A,1aqf_A,2.576018
1t5a_A,1zjh_A,2.450393
1t5a_C,1zjh_A,2.465347
1zjh_A,2vgf_D,2.520143
1zjh_A,2g50_H,2.560289
1zjh_A,2g50_G,2.503894
1t5a_A,1liu_A,
1zjh_A,2g50_F,2.401378
1zjh_A,2g50_E,2.495169
1zjh_A,1a5u_C,2.503213
1zjh_A,1a5u_A,2.504487
1zjh_A,1f3w_G,2.516196
1zjh_A,1f3w_F,2.498066
1zjh_A,1a5u_D,2.485757
1zjh_A,1f3w_E,2.482853
1zjh_A,1pkn_A,2.498541
1zjh_A,1a49_D,2.50078
1zjh_A,1a49_C,2.531568
1zjh_A,1a49_A,2.477864
1zjh_A,3bjt_B,2.391068
1zjh_A,3bjt_C,2.39251
1zjh_A,3bjt_D,2.421155
1zjh_A,3bjf_A,2.425119
1zjh_A,3bjf_B,2.478727
1zjh_A,3bjf_C,2.448058
1zjh_A,3bjf_D,2.403583
1zjh_A,2vgb_A,2.411245
1zjh_A,2vgb_B,2.254306
1zjh_A,2vgb_C,2.435611
1zjh_A,2vgb_D,2.388506
1zjh_A,2vgf_A,2.463227
1zjh_A,2vgf_B,2.229198
1zjh_A,2vgf_C,2.47736
1zjh_A,1t5a_B,2.432797
1zjh_A,1t5a_D,2.501852
1zjh_A,3bjt_A,2.433718
1vbg_A,2r82_A,7.232636
1vbh_A,1vbg_A,7.068542
1vbh_A,2r82_A,7.288079
1kbl_A,1vbg_A,7.268173
2r82_A,1kbl_A,7.21568
1kc7_A,2r82_A,7.279097
2bs4_A,1e7p_A,3.725992
1ii8_B,3qku_B,0.403529
1ii8_A,3qku_A,0.558328
1a1k_A,1a1i_A,0.046756
1nxq_A,1zk4_A,0.521184
2byv_E,3cf6_E,7.450255
2reb_A,1xp8_A,0.546842
1m6b_B,1yy9_A,5.142315
2jjd_E,2jjd_F,2.239706
2jjd_A,2jjd_B,2.251428
2jjd_A,2jjd_C,2.154914
2jjd_A,2jjd_D,2.234346
2jjd_A,2jjd_E,2.16923
2jjd_A,2jjd_F,2.241169
2jjd_B,2jjd_C,2.151291
2jjd_B,2jjd_D,2.225745
2jjd_B,2jjd_E,2.22666
2jjd_B,2jjd_F,2.228755
2jjd_C,2jjd_D,2.21358
2jjd_C,2jjd_E,2.181194
2jjd_C,2jjd_F,2.230186
2jjd_D,2jjd_E,2.178162
2jjd_D,2jjd_F,2.257771
3u2p_A,3u7u_A,3.550693
2ahx_B,1yy9_A,5.329291
2ahx_A,3u7u_A,4.497475
1ckj_A,2csn_A,0.830531
1ckj_B,1csn_A,0.804404
1en7_A,1e7d_A,0.255928
1en7_A,1e7l_A,0.266683
1rec_,1omv_A,
5zz5_C,5zz5_D,0.176243
5zz5_A,5zz6_C,0.31639
3keo_A,3keq_A,0.278981
3keo_A,3keq_B,0.343766
2vt3_A,3keo_A,0.248903
3keq_A,3keq_B,0.290394
3keq_A,3keo_B,0.275054
5zz5_A,5zz5_B,0.341141
5zz5_B,5zz5_D,0.283728
5zz5_A,5zz5_D,0.270278
3keo_B,3keq_B,0.343215
3ket_A,3keq_A,0.30303
5zz6_A,5zz6_C,0.311986
5zz6_C,5zz6_D,0.257134
5zz6_A,5zz6_D,0.270763
5zz7_A,5zz7_B,0.356181
5zz6_B,5zz6_C,0.327537
5zz6_A,5zz6_B,0.35531
5zz6_B,5zz6_D,0.277486
6eod_H,6eoi_B,0.856498
3g56_A,3frq_A,0.782654
2gk7_A,2gjk_A,3.040102
2xzo_A,2xzp_A,3.480262
3id2_A,3di3_A,0.030998
4ua2_A,4ua1_A,0.151412
2g26_A,2fs4_B,0.965252
1s9h_B,1u0j_A,0.728159
2ahm_G,2ahm_H,0.369751
2z9o_A,1rep_C,0.358559
1fgu_A,1jmc_A,0.600577
1fgu_B,1jmc_A,0.522162
2gxa_C,2gxa_D,0.797614
2gxa_A,2gxa_C,0.829007
2gxa_A,2v9p_F,0.797346
2gxa_A,2v9p_B,0.795944
2gxa_F,2gxa_A,0.837217
2gxa_D,2gxa_E,0.816006
2gxa_B,2gxa_C,0.822306
2gxa_A,2gxa_B,0.84767
2gxa_E,2gxa_F,0.807092
4nmn_A,4nmn_B,1.887754
2r6c_A,2r6c_B,1.225524
4zmr_A,4hye_B,0.342065
4zmr_A,4zms_A,0.328794
4zmr_B,4hye_B,0.339206
4zmr_A,4zmr_B,0.34011
4zmr_B,4hye_A,0.327816
4zmr_A,4hye_A,0.352354
5xso_A,5xt2_A,0.478417
4gvp_A,4if4_A,0.455022
4gvp_D,4if4_A,0.419161
4gvp_C,4if4_A,0.41821
4gvp_B,4if4_A,0.431713
1na6_A,3hqg_A,0.660248
7lkp_A,7lkz_A,33.347957
7e7i_A,7e7q_A,33.891575
5mkj_A,5mh4_A,0.33828
3dle_A,3lak_B,1.533147
3c4z_A,3ny0_A,0.37586
2vbt_A,2vbv_A,0.130064
1rka_A,1rks_A,0.725654
1rka_A,1gqt_A,0.733289
1rka_A,1rkd_A,0.708925
1rkd_,1rka_A,
5rsa_A,1bsr_A,0.094456
1jvu_A,1jvt_A,0.117856
1f0v_A,1h8x_A,0.095426
1yyo_A,1yz9_A,0.606661
1yyo_A,1yyw_A,0.599559
1r5d_A,1tq9_A,0.13396
1r5d_B,1tq9_B,0.141704
2r1r_A,5cns_A,5.773538
1r1r_A,5cns_A,5.866226
5cns_A,5cns_B,5.79568
3l7o_A,3l7o_B,0.354728
2fn9_A,2fn9_B,0.715749
2fn8_A,2fn9_A,0.788593
2fn8_A,2fn9_B,0.798876
2nxn_A,3egv_A,0.469687
1yl3_H,1rl6_A,
2dyi_A,3a1p_C,0.232316
3a1p_A,2dyi_A,0.211608
1dd5_A,1ek8_A,0.288917
3tbk_A,4a2w_A,4.286888
2oaa_A,2oa9_A,0.347724
1gx5_A,1nb4_A,2.660851
2xxd_A,4e76_A,2.924084
2xxd_A,4e78_A,2.997584
8ohm_,1cu1_A,
1cu1_A,1a1v_A,2.383843
1cu1_A,1hei_A,2.537374
1iw7_A,1iw7_B,0.374497
1iw7_K,1iw7_L,0.382923
1iw7_A,1iw7_K,0.373853
1iw7_C,1hqm_C,9.877135
1iw7_D,1l9z_D,14.479897
1iw7_C,1l9z_C,9.402649
4ilu_A,4kbm_B,0.174968
1iw7_F,1iw7_P,2.388866
4czf_A,4czm_A,0.851555
4czm_A,4czj_A,0.782724
4czm_A,4cze_A,0.819796
4czm_A,4czi_A,0.794334
1gmg_A,2ghy_A,0.040271
2v9q_A,2v9r_A,0.396172
4bso_A,4c8v_A,0.115496
4c8v_A,4c9v_B,0.07656
4bso_A,4kng_M,0.05815
4bso_A,4kng_P,0.111545
5y2v_A,5y2w_A,0.507094
1hqc_A,1ixr_C,0.930042
2q99_A,2qrj_A,1.39162
2qrj_A,2qrl_A,1.365424
2qrj_A,2qrk_A,1.340778
1b3r_A,1li4_A,1.871808
1ky4_A,1ky5_A,1.886923
1b3r_A,1d4f_B,1.861057
1b3r_A,1d4f_A,1.873676
1b3r_A,1k0u_A,1.878504
1ky4_A,1k0u_A,1.865049
1b3r_D,1k0u_D,1.874322
1b3r_A,1d4f_D,1.82479
1b3r_D,1xwf_B,1.878498
1b3r_C,1k0u_C,1.84078
1k0u_G,1b3r_A,1.882348
1k0u_G,1b3r_C,1.842389
4lvc_A,4lvc_D,2.31104
4d7k_E,4d7k_A,1.33662
4d7k_A,4d7k_F,1.249833
7wdq_D,7wdq_C,1.043172
7wdq_B,7wdw_B,1.202521
7wdq_D,7wdw_C,1.034737
1n69_B,1n69_C,0.152932
1su4_A,1iwo_A,10.353927
1iwo_B,1su4_A,10.33089
1su4_A,1wpg_A,10.417843
1su4_A,2c9m_A,10.291308
1vfp_A,1iwo_A,10.660583
1su4_A,2c9m_B,10.344757
1su4_A,2zbd_A,10.164689
5a3r_A,2zbd_A,9.933306
2c9m_A,2c9m_B,10.008378
1su4_A,2c88_A,10.310241
1su4_A,1vfp_A,10.55096
1kju_A,1su4_A,10.278067
1t5t_A,2c8k_A,10.371936
1t5s_A,1su4_A,10.284781
4zrg_A,4j2q_A,1.325073
3ugx_D,4j2q_A,1.251844
4zrg_A,4j2q_B,1.361969
7jsm_B,4j2q_A,1.43719
6lu7_A,2pwx_A,0.670003
7bqy_A,2hob_A,0.713294
1fvf_A,1fvf_B,3.031753
2qyu_A,2qza_A,6.082729
4biw_B,4bix_B,0.512624
4biu_A,4bix_A,0.501564
4biu_A,4biv_A,0.657002
4biu_A,4biu_B,0.627272
4biu_A,4biu_C,0.636619
4biv_A,4biv_B,0.697678
3w5a_A,3ar2_A,10.318526
3kql_A,3kqk_A,1.687644
3kql_A,3kqu_A,1.687226
3com_A,3com_B,0.553162
4rzv_A,4mnf_A,0.548316
4rzv_A,3q4c_A,0.573083
4u6r_A,7bmk_A,1.974145
3e7v_A,3fmd_A,0.885287
4jsn_B,4jsn_A,26.211392
2c30_A,1yhv_A,0.76275
1f3m_C,1yhv_A,0.753784
2cdz_A,2c30_A,0.704643
2cdz_A,1yhw_A,0.801178
2cdz_A,2f57_A,0.681878
2f57_A,2c30_A,0.75158
2cdz_A,2bva_A,0.59437
2cdz_A,1f3m_C,0.68784
2c30_A,2f57_B,0.724676
2f57_B,2cdz_A,0.753874
1yhv_A,2hy8_1,0.783127
2jak_A,2iae_B,4.252437
2bxc_A,2bxk_A,12.193932
1e78_A,1o9x_A,12.122872
1o9x_A,1ao6_A,12.095981
2bxp_A,1ao6_A,11.954056
1e7i_A,1ao6_A,12.261595
4emx_A,3uiv_A,12.005396
1n5u_A,1ao6_A,12.118711
1e78_A,1e7g_A,12.082181
3v08_A,4f5t_A,12.312712
1ao6_B,1e7a_A,11.821421
5ijf_A,1e7i_A,11.841844
1ao6_A,2bxg_A,12.067104
8ew4_A,1bm0_A,11.975733
1ao6_A,3b9m_A,11.931903
1a8e_A,1bp5_A,0.85429
1bp5_A,1a8e_,
1a8e_,1bp5_D,
1a8e_,1bp5_B,
1d3k_A,1nft_A,0.823612
1a8e_,1bp5_C,
3lsq_B,3lss_A,1.589508
2cim_A,2cim_B,1.622711
2cj9_A,2cj9_B,1.59337
1set_A,1set_B,1.450602
1sry_A,1set_B,1.404136
1sry_B,1ser_B,1.40885
1mt6_A,1n6c_A,0.81562
1wxd_B,2cy0_A,0.602833
1wxd_B,2d5c_A,0.587806
1nyt_A,1nyt_D,0.613076
2hk8_F,2hk9_C,0.658551
3don_A,3doo_A,0.619092
2hk9_A,2hk9_D,0.692081
2hk8_F,2hk9_D,0.656338
2iyw_A,2iyy_A,0.316706
2iyq_A,2iyr_A,0.331061
2iyr_B,2iyy_A,0.346769
2iyv_A,2iyy_A,0.317977
2iyq_A,2iyw_A,0.375195
2iyq_A,2iyr_B,0.332272
2iyv_A,2iyw_A,0.301654
1u8a_A,1l4y_A,0.352089
2iyq_A,2iyv_A,0.330171
2iyw_A,2iyz_A,0.321607
2iyv_A,2iyz_A,0.336121
2iyr_B,2iyx_A,0.355717
2shp_A,6crf_A,1.488048
2xwv_A,2cey_A,0.856641
3b50_A,2cey_A,0.882302
1euu_A,1w8n_A,5.264032
1w8o_A,1w8n_A,5.109137
4v2u_A,4v3b_A,1.761853
4v2u_A,4v3c_A,1.75262
4qvg_A,4qvg_B,1.385365
4qvg_B,4u1q_A,1.405622
5dh0_A,5dh1_A,0.65669
5dh0_B,5dh2_B,0.645368
5dh0_B,5dh1_B,0.648577
5dh0_B,5dh1_A,0.633941
1qzw_A,1qzx_A,2.270962
3deo_A,3dep_A,0.328815
2cnw_A,1ng1_A,0.914115
4c7o_A,2ffh_A,1.367599
4c7o_A,3ng1_A,0.968325
4c7o_A,1ng1_A,0.958314
4c7o_A,1jpn_A,0.984081
2cnw_A,2ffh_A,1.335857
1fqv_A,1fs2_A,1.751701
1oxb_B,2r25_B,0.105424
1ii5_A,1iiw_A,0.37605
1mjs_A,1u7f_C,0.220203
1mjs_A,1uzf_A,0.547173
2oau_A,2vv5_A,0.568477
3kyc_D,3kyd_D,0.087743
5l7i_A,5l7d_A,5.604312
6d32_A,5l7d_A,5.820188
4mfi_A,6r1b_A,1.446111
6x84_A,4aq4_A,1.586873
5icg_A,5icf_A,1.148967
7mgw_A,6dzz_A,7.702171
7lia_A,7li8_A,7.834314
1ext_A,1ext_B,0.206727
1ext_A,1ncf_B,0.186352
4r6k_A,5z6b_A,1.426632
4pyp_A,4zwc_A,7.708684
4zwc_A,5eqi_A,7.47216
4zw9_A,4zwc_A,7.829673
4ybq_A,4yb9_D,7.498203
5ayn_A,5ayo_A,5.663437
1bkd_S,2ii0_A,3.608365
1bkd_S,1xd2_C,3.633144
1xd2_C,2ii0_A,3.776812
4o8l_A,4o8l_C,0.260071
2qkm_B,2qkm_D,0.488838
3i1a_A,3i0o_A,1.108908
3i1a_A,3q2m_A,1.104909
1u4q_A,1u4q_B,2.839347
7sbl_B,7sbl_A,9.362022
6vsb_C,6vsb_A,6.418
6vsb_B,6vsb_A,6.525725
7r14_C,7r14_B,7.00455
7m8k_C,7m8k_A,7.830504
7jwy_A,6xm3_A,8.397028
7m8k_C,7m8k_B,8.054173
7tgw_B,7tgw_A,10.788872
7edg_B,7edg_A,7.674447
7edf_B,7edf_A,8.858008
7lwt_C,7lwt_B,6.813474
7dk3_A,7dk3_C,9.238063
7dk3_B,7dk3_C,9.355664
6zgg_B,6vxx_A,7.695585
6vxx_A,6vsb_B,6.485678
6zgg_A,6zgg_B,9.773061
6zgg_B,6zb5_A,8.767507
6zb5_B,6zgg_B,8.879193
6vxx_A,6zdh_A,6.668539
8iou_A,8iou_B,7.291734
6vxx_A,6vyb_B,5.885304
6xm3_A,6xm3_B,8.54418
6vxx_C,6vyb_C,6.358371
7tf8_A,7to4_A,9.285095
6vxx_A,6vyb_C,6.453877
6acc_C,6acd_C,9.76603
6vyb_B,6vyb_C,6.036547
6vyb_A,6vyb_C,6.686488
6zgf_A,7fg3_A,8.933713
6zgf_A,7m6h_A,8.495159
2cmz_A,2cmz_B,
2j6j_A,2cmz_A,
7fg3_A,7akd_C,8.006965
7fg3_A,7we9_A,9.830012
7lyn_C,7lyn_B,6.740828
6vyb_A,6vyb_B,6.195757
7tf8_C,7to4_A,9.227099
6vxx_B,6vyb_B,6.011055
7kxk_B,7r8m_C,7.507279
7x7n_A,7tl1_A,8.416978
6vxx_A,6vsb_A,6.256561
7fg3_A,7tgw_A,9.942845
6crz_A,6vxx_A,8.041913
8h3e_C,7m6h_A,8.446821
6ncq_A,4wii_A,0.458698
5wpa_A,4wii_A,0.350473
4wii_A,4wii_B,0.4434
1q8y_A,1q8y_B,0.942264
6nei_B,6nej_B,1.162525
2wb4_A,1w25_B,1.955017
1w25_A,2wb4_A,1.988051
1w25_A,2v0n_A,1.894613
1w25_B,2v0n_B,1.898801
1w25_A,2v0n_B,1.928845
1w25_B,2v0n_A,1.903402
2wb4_A,2v0n_A,1.992807
1fzp_B,2frh_B,
4d7s_A,4d7t_A,0.403774
2ala_A,3n41_F,1.460399
6lu2_A,6lu3_A,1.628868
2wdq_A,6c12_A,2.536546
2fbw_B,2fbw_C,0.346322
3sfd_A,6c12_A,2.53737
1o9l_D,1o9l_B,1.536971
1o9l_D,1ooy_B,1.976732
3dlx_A,3dlx_B,1.866627
3dlx_C,3dlx_B,1.895214
3k6m_C,1ooy_A,1.96544
3k6m_C,3k6m_B,1.843662
3oxo_A,3k6m_C,1.884634
2fpp_B,2fp4_B,1.435169
2fpi_B,2fp4_B,1.4576
2fp4_B,1eud_B,1.46478
2fp4_B,5cae_B,1.402541
1euc_B,2fp4_B,1.421038
1euc_B,5cae_B,1.445645
3czl_A,3czk_A,3.661601
3czg_A,3czk_A,3.357381
3cze_A,3czk_A,3.262992
4h2c_A,4gi6_A,2.499476
4h2c_A,1zja_A,2.535359
4h2c_A,2pwg_A,2.556313
2pwh_A,4h2c_A,2.571133
4h2c_A,4gi8_A,2.486919
4h2c_A,4gi9_A,2.560252
4h2c_A,2pwd_A,2.502437
2pwe_A,4h2c_A,2.541252
4h2c_A,4gia_A,2.44493
1s2o_A,1tj5_A,0.48925
7c6f_A,7c66_A,1.397073
2qvc_A,3c6q_A,0.783098
3c6q_A,3c6q_C,0.882915
7c6f_A,7c67_A,1.417801
2heu_A,2i58_A,1.42157
2heu_A,2hfb_A,1.407203
2heu_A,2hq0_A,1.66141
2hq0_A,2i58_A,1.384271
1tm2_A,1tjy_A,0.862514
3kyc_B,3kyd_B,1.866687
5n56_A,5n57_A,0.551501
1f3h_B,1f3h_A,0.272092
1a81_A,1a81_G,0.283843
1a81_G,1a81_E,0.269032
1a81_A,1a81_C,0.353384
1a81_A,1a81_K,0.271838
172l_A,214l_A,0.501171
2lzm_A,150l_D,0.47823
2lzm_A,150l_B,0.482949
1l96_A,1l97_A,0.477546
2lzm_A,150l_C,0.517168
178l_A,256l_A,0.487256
172l_,214l_,
3lzm_A,178l_A,0.468921
209l_,218l_,
149l_A,1l53_A,0.549174
2lzm_A,150l_A,0.495437
1aro_P,1msw_D,8.340756
1cez_A,1s76_D,8.829568
1aro_P,2pi4_A,8.182644
1h38_A,1s77_D,9.635129
1cez_A,1msw_D,9.14364
1aro_P,1h38_A,8.655541
1cez_A,1aro_P,8.177193
2jg1_A,2jg1_C,0.748452
3c9i_A,3c9i_B,0.665227
3c9i_A,3c9i_D,0.574403
3c9i_A,3c9i_C,0.599306
3c9i_A,3c9i_E,0.581473
3c9i_A,3c9i_F,0.523362
1bgx_T,1taq_A,6.671465
1taq_A,3ktq_A,4.937917
1tau_A,1cmw_A,
4x6l_A,4x7r_A,1.768106
4x7p_B,4x7m_B,1.764917
4x6l_A,4x6l_D,1.754737
4x7r_A,4x7p_A,1.792045
5x2m_A,5x2m_C,1.515714
5x2m_A,5x2q_A,1.497269
1tbp_B,1ytb_B,0.211779
1tbp_A,1ytb_A,0.219677
1tbp_A,1qn3_A,0.268008
6ks6_A,5gw5_A,3.077455
6ks6_B,5gw5_B,3.034169
6ks6_D,5gw5_D,2.976291
6ks6_E,5gw5_E,3.214288
6ks6_H,5gw5_H,3.082831
6ks6_Q,5gw5_Q,3.173317
6ks6_Z,5gw5_Z,3.242832
6i0s_A,6i0t_A,1.286844
1vjy_A,1b6c_H,0.687815
1kei_A,1kjp_A,0.860284
1kei_A,1kkk_A,0.871503
1kei_A,1kjo_A,0.897173
1kei_A,1kr6_A,0.875898
8tln_E,1l3f_E,0.896741
3t2j_E,3do2_A,0.833956
1lnb_E,1l3f_E,0.896407
1l3f_E,1kei_A,0.911053
1l3f_E,1kjo_A,0.872126
1l3f_E,1gxw_A,0.882994
1l3f_E,4tmn_E,0.889146
1l3f_E,1kjp_A,0.891573
1l3f_E,1kkk_A,0.887166
1tmn_E,1npc_,
1l3f_E,1hyt_,
1asx_,1a6d_A,
1ass_,1asx_,
1q3q_A,3ko1_A,2.982083
5mss_A,5msw_A,4.191929
1tjd_A,1eej_B,0.366943
1jzo_A,1tjd_A,0.344591
1jzd_A,1eej_B,0.339131
2x8g_A,2x8h_A,2.217605
4la1_A,3h4k_A,2.269472
1tde_A,1f6m_E,0.729625
1tde_A,1f6m_A,0.719865
1f6m_A,1tdf_A,0.713259
1f6m_A,1tde_,
2zbw_A,2zbw_B,0.761718
1tde_,1f6m_E,
2d1f_A,2d1f_B,1.004231
1evl_A,1evk_A,1.130674
2tpt_,1otp_,
1azy_A,4ead_A,1.651609
3ihi_A,3ihh_A,
1b02_A,1bko_C,0.630246
1svb_,1urz_E,
1svb_,1urz_A,
1svb_,1urz_D,
1svb_,1urz_C,
1svb_,1urz_B,
3tsw_A,3lh5_A,0.643577
3lh5_A,3kfv_A,0.414391
3tsw_A,3shw_A,0.838161
1a21_A,1a21_B,0.298482
2nzi_A,2nzi_B,0.890871
2rik_A,3b43_A,1.886808
2nzi_A,2j8h_A,0.595619
2rjm_A,2rik_A,0.873877
1ihr_B,1u07_A,0.051797
1a31_A,1k4t_A,2.64383
1s16_A,3lps_A,0.844968
2csd_A,2csb_B,5.274611
7pog_A,4r04_A,27.110294
1dqd_L,1axt_L,0.497763
1sy6_L,1for_L,0.470642
3u3w_A,4fsc_A,1.989915
2yvh_B,2zoz_A,0.690053
2yvh_A,2zoz_A,0.686921
2zoz_A,2zoy_A,0.695562
2yvh_A,2zoy_A,0.715367
3vox_A,3vp5_A,0.785418
3vok_A,3vp5_A,0.801201
2yvh_A,2yve_A,0.699803
2hyf_B,2f5d_B,0.293175
2hyf_A,2f5d_A,0.303296
7cv0_A,1j5y_A,0.188038
